Exited,Tenure,NumOfProducts,Age,EstimatedSalary
0,8,2,39,99654.13
0,3,1,29,20207.02
0,8,2,41,4195.84
0,10,1,32,112340.2
0,7,1,38,2035.94
0,8,1,35,132295.95
1,0,1,36,177383.68
0,5,2,32,90284.47
0,8,2,24,61349.37
1,5,1,42,196466.83
1,2,3,36,70758.37
0,10,2,31,13892.57
0,2,2,22,9684.52
0,3,2,51,40546.15
0,4,1,34,136603.42
0,7,1,36,133172.48
1,4,1,41,152821.12
0,4,2,40,147715.83
0,0,2,34,43169.15
1,4,1,29,76755.99
1,3,3,39,73406.04
0,6,2,36,176728.28
0,4,2,26,98309.27
0,7,2,38,6203.66
0,2,1,39,176791.27
0,9,2,29,50679.48
0,7,2,38,150580.88
0,2,2,32,80120.19
0,7,2,28,151645.96
0,3,1,46,55072.32
0,2,2,38,115068.99
1,1,1,34,149471.13
0,7,2,38,46522.68
0,4,2,31,189995.86
1,0,1,52,46369.57
1,1,1,59,30722.52
0,3,2,42,70810.6
1,8,1,21,106663.46
1,8,1,62,175836.03
0,5,1,48,85646.41
0,8,2,42,101485.72
1,1,3,47,191734.67
0,7,1,61,101839.77
0,2,2,29,4888.91
0,4,2,31,193132.98
0,4,2,24,193518.76
1,1,2,56,93982.02
1,1,1,33,197000.92
1,7,1,35,106837.06
0,1,1,58,115161.28
0,8,1,33,196260.3
0,3,2,45,96404.38
0,2,1,32,97658.66
1,7,1,35,49108.23
0,1,1,34,195651.66
0,9,1,37,111698
0,0,2,37,171707.93
0,4,2,34,66721.98
0,2,1,27,57876.05
0,6,2,31,177994.81
0,5,2,22,105125.65
0,4,2,42,17439.66
0,9,2,42,172668.39
0,1,1,57,753.37
1,5,1,37,98686.4
0,5,2,40,107047.92
0,9,2,41,152153.74
0,9,2,43,34338.04
1,4,1,43,173878.87
0,8,1,28,159254.29
0,3,2,30,54776.64
0,5,3,29,134594.99
0,3,1,34,41724.72
0,4,2,38,110527.71
0,6,1,27,8996.79
0,4,1,29,190200.53
0,2,1,45,115333.43
1,7,1,45,143619.52
0,2,2,39,58467.08
0,3,1,34,12128.69
0,3,2,49,49872.33
0,1,1,54,139735.54
1,9,2,58,60891.8
0,10,2,37,100862.54
1,8,1,35,76640.29
1,6,1,41,126013.58
0,9,1,30,87347.82
0,5,2,32,77370.37
0,0,1,36,62722.44
0,5,2,49,196257.68
0,1,2,28,81723.8
0,10,1,35,31299.71
0,2,2,27,63495.86
0,8,1,38,166520.96
0,6,1,26,150242.44
1,0,1,40,27345.18
0,3,2,43,87000.39
0,3,2,36,44912.7
1,5,1,40,179978.68
0,5,2,39,145759.7
0,9,2,34,14121.61
0,1,2,21,66232.23
1,4,1,49,190296.76
0,1,2,31,172782.69
0,6,2,34,99128.13
0,7,1,24,178341.33
1,5,1,43,146992.24
0,1,2,36,151314.98
0,7,1,47,92915.84
0,3,1,37,58974
0,3,2,35,174627.06
1,9,1,50,79579.94
0,2,2,30,50771.16
1,5,1,40,153537.55
0,1,2,29,132975.39
0,3,1,27,85208.93
1,4,2,61,170214.82
1,6,3,28,100615.14
0,7,2,24,186105.99
0,2,1,43,55119.53
0,4,1,28,28760.99
0,6,2,34,171021.44
0,9,1,38,176678.72
0,7,1,41,28667.56
0,6,2,30,197238.03
1,2,1,46,139994.68
0,5,1,22,151169.83
0,2,1,35,118113.64
0,7,2,40,34453.17
0,10,1,76,64872.33
0,5,2,32,10956.82
0,4,1,30,36885.85
0,6,1,47,168053.4
0,7,2,32,155227
1,7,3,51,38409.79
0,5,2,32,75279.39
1,6,2,42,158302.59
0,4,2,22,11525.72
1,6,1,33,94993.04
1,8,1,54,173912.29
0,5,1,33,41139.05
0,3,2,29,58019.95
1,5,1,23,164128.41
1,5,2,44,46998.13
0,7,2,33,177279.41
0,2,2,37,75832.53
0,1,1,46,61094.53
0,1,2,47,30117.44
0,8,1,47,179227.12
0,6,1,53,52110.45
0,6,2,42,75248.75
0,7,2,28,184317.74
0,3,2,38,158553.1
0,6,2,31,95686.42
0,2,2,36,71682.54
0,4,1,30,1790.48
1,9,1,46,139431
0,4,2,39,118358.54
0,7,1,66,130827.88
0,6,1,63,119404.63
0,0,1,33,162703
0,5,2,42,172665.21
0,3,2,24,170142.09
0,7,2,28,73977.23
0,9,1,36,60906.12
0,1,2,21,194867.27
0,4,1,30,193716.56
0,6,1,25,14633.35
0,0,2,38,31730.32
1,10,1,44,20063.63
0,7,2,66,99792.82
0,6,2,24,37654.31
0,3,2,28,192449.02
0,4,2,26,181208.47
0,5,1,32,155165.61
1,10,1,40,121504.18
0,4,1,68,61569.07
0,4,2,55,123269.71
1,1,4,46,31272.14
0,3,2,46,62825.03
0,9,1,42,184056.45
0,3,2,38,48924.73
0,3,2,33,191111.02
0,1,2,36,54184.06
1,5,1,27,64381.33
0,6,2,38,78770.86
0,1,1,40,116766.79
0,7,1,42,32916.29
0,9,1,31,50972.6
1,8,3,55,122066.5
0,3,1,36,65996.9
0,2,1,38,79577.38
0,6,1,44,130529.13
0,4,2,38,172629.67
0,7,1,30,15216.53
0,2,1,42,17512.53
0,7,2,39,131852.01
1,5,2,33,181945.52
0,6,1,32,91482.5
0,9,1,32,77119.45
1,5,1,37,95611.74
0,7,2,42,80428.42
0,7,2,67,163714.92
0,6,2,39,27375.15
0,4,2,25,73873.65
1,8,1,46,139266.48
0,8,2,35,131772.51
0,7,1,45,173454.07
0,7,1,59,67552.71
0,5,1,63,34765.33
0,5,2,37,120219.14
0,9,1,39,90212.38
0,7,1,39,164975.82
1,10,1,40,1285.81
0,9,1,31,83679.46
0,2,1,37,34548.74
0,7,2,41,74275.08
0,2,2,30,7278.57
0,0,1,30,162053.92
0,3,1,33,199336.63
0,2,1,55,62347.71
0,5,2,34,91711.66
0,10,1,30,79240.9
0,8,2,42,76679.6
0,1,1,37,162511.55
0,3,1,34,21360.88
0,2,2,31,54487.43
1,9,2,32,53931.05
0,0,2,31,103165.15
1,10,1,52,146359.81
1,3,1,46,28370.95
0,2,2,49,10023.15
0,10,2,33,192928.82
0,8,2,30,50485.7
0,2,1,27,131662.47
0,7,1,37,152235.3
1,8,1,38,68093.23
0,3,2,38,80061.31
1,2,1,54,149583.67
0,5,1,27,7631.27
0,4,2,31,33082.81
1,3,1,37,121883.87
1,5,3,43,100722.72
0,2,2,41,47093.11
0,7,2,47,177624.01
0,6,2,40,106149.48
0,2,1,44,16874.92
1,7,2,50,54560.79
0,2,1,26,153605.75
0,8,1,46,44390.38
0,3,2,38,63218.85
0,3,1,20,41626.78
1,3,1,62,24765.53
1,6,1,40,28280.8
0,8,2,46,89043.19
0,7,2,37,17294.12
0,3,2,38,126702.41
0,8,1,38,13123.41
0,1,2,28,167973.63
1,9,1,43,125870.79
0,5,1,38,91972.49
0,10,2,30,155593.74
0,5,1,52,67788.49
0,7,1,46,62615.35
1,2,1,43,107415.02
1,7,3,41,166526.26
0,4,1,71,120107.1
0,3,1,42,188227.8
1,6,2,40,91560.63
0,6,2,26,166495.2
0,5,1,30,165614.4
0,2,2,37,86372.24
0,7,1,32,2755.53
0,3,1,43,83594.51
0,3,1,41,103706.41
1,9,1,54,5924.38
1,5,1,48,58203.67
0,7,2,29,49361.84
1,7,1,52,73585.18
0,6,1,39,95135.27
0,4,2,49,38794.57
0,3,2,43,198926.36
0,9,2,43,56099.86
0,0,1,37,117023.08
0,3,2,22,62083
0,4,2,32,141822.8
0,10,2,41,185387.14
0,4,2,30,57461.13
0,3,2,39,120380.12
1,8,1,43,133020.9
0,7,2,37,13589.93
1,7,1,44,77830.36
0,4,2,31,136610.02
1,8,1,50,17160.94
0,7,2,26,176843.53
0,8,1,43,114996.33
0,8,2,38,196990.79
1,9,1,46,133146.03
0,3,1,44,185667.72
0,6,2,27,24020.49
1,8,3,41,185750.02
0,6,1,44,178045.97
0,4,2,35,199857.47
0,10,1,32,43595.9
0,3,1,26,122810.53
1,5,3,41,3440.47
0,3,2,42,35989.41
0,10,1,23,17163.75
1,8,1,46,44506.09
0,8,1,35,17848.3
0,7,2,42,76209.56
0,4,1,66,141476.56
1,0,1,40,60032.46
1,2,1,55,100686.11
0,9,2,27,96429.29
1,4,2,38,15795.88
0,8,2,45,116547.31
0,2,1,32,191260.74
0,9,1,29,173870.39
0,7,2,46,117273.35
1,0,1,33,92277.47
1,4,2,46,44244.49
1,3,2,38,78133.48
0,5,2,29,103402.88
0,9,2,27,137835.82
0,2,2,43,20670.1
0,8,1,29,77469.38
0,6,1,27,57572.38
1,4,1,41,75884.65
1,6,1,44,146955.71
0,2,1,23,67040.12
0,2,1,69,178418.35
0,9,2,32,30807.02
0,5,1,40,143835.76
1,7,2,73,130883.9
0,4,2,30,194343.72
0,4,1,29,9796.69
0,10,2,30,47310.24
0,5,1,30,141148.21
0,7,2,28,111138.25
0,8,2,33,114182.07
0,2,2,24,127560.77
0,9,1,40,18082.06
0,2,1,44,136330.26
0,5,1,45,34121.81
0,5,1,32,56246.69
0,9,1,41,191417.42
0,1,2,30,23317.88
1,8,1,42,144675.3
0,2,1,42,175161.05
0,4,1,39,14928.8
1,9,1,59,161479.19
0,5,1,57,133501.94
0,8,1,26,23703.52
0,3,1,29,115985.38
0,2,1,48,43229.2
0,4,1,44,94862.93
0,1,2,62,142377.69
0,9,1,41,135635.25
0,8,2,44,148487.9
0,1,2,28,58976.85
0,9,1,31,76254.83
1,9,1,56,55857.48
0,7,1,65,77867.23
1,10,1,39,22878.16
0,6,1,44,114469.55
0,8,1,43,96754.8
1,6,3,43,125154.57
0,10,2,38,113597.64
0,7,1,24,121408.55
0,2,1,33,109219.43
1,5,1,56,50230.31
1,4,1,46,177719.88
0,6,2,26,131211.86
1,3,1,31,82152.83
0,10,2,38,216.27
1,3,1,35,-68298
0,7,1,53,136910.18
1,7,1,34,20243.97
0,2,2,35,86043.27
0,8,2,28,126561.07
0,4,2,66,64350.8
0,2,2,25,10472.31
1,10,1,55,95941.55
0,10,1,23,125222.36
0,4,2,34,170950.58
1,1,1,41,236.45
0,5,1,37,31517.16
0,6,2,40,181610.6
0,3,1,32,156593.09
0,7,1,29,4272
0,0,2,35,163587.9
1,3,1,52,175843.68
1,1,4,49,166164.3
0,1,2,31,61796.64
0,4,1,48,21439.49
0,1,1,26,19225.85
0,8,2,36,132547.02
0,6,2,30,62688.55
0,8,1,26,21760.96
0,5,2,26,154460.68
0,2,1,37,8065
1,5,1,45,173365.9
0,8,2,32,69428.79
0,5,1,30,12757.14
0,8,2,38,180426.2
0,8,1,26,43093.67
0,1,2,36,68594
0,1,2,29,197996.65
1,10,2,46,122953
0,4,1,39,76821.24
1,4,1,51,141400.51
1,6,4,30,41921.75
0,8,1,39,175664.25
0,8,2,31,117916.63
1,7,1,43,194690.77
1,9,1,50,166677.35
0,3,1,30,160131.58
0,6,2,52,123622
0,7,1,57,113483.96
0,8,2,38,79618.79
0,9,2,35,24472.23
0,7,2,25,177025.79
0,8,1,28,103349.74
1,1,1,50,63606.22
0,7,2,31,14490.79
0,5,2,39,105080.53
1,5,1,47,83499.89
0,8,2,32,143598.7
1,4,1,48,36091.91
0,10,2,27,13007.89
0,3,1,43,6101.41
0,6,2,36,48314
0,6,1,37,197111.99
0,2,1,33,110299.78
0,0,2,37,30114.32
0,10,2,39,98894.64
0,2,2,42,49826.68
0,8,2,38,10074.05
0,6,1,39,20769.88
0,7,1,37,163427.18
0,6,2,54,140068.77
0,8,2,36,83206.19
1,3,1,64,111402.97
1,5,1,52,92873.5
0,6,2,29,94780.9
0,1,1,35,16607.15
0,8,2,41,161954.43
0,6,2,51,194733.28
0,4,1,41,163524.7
0,8,2,34,48260.19
0,8,1,35,86678.48
0,5,1,32,3064.65
0,8,2,23,112124.98
0,2,2,26,120801.65
0,6,2,28,52193.23
0,1,1,32,56636.28
0,3,1,37,69372.88
1,4,1,47,164038.07
0,9,1,33,118982.51
0,8,2,34,27472.07
0,8,1,28,36754.13
0,4,1,36,46416.36
0,8,1,38,152872.39
0,1,2,23,165227.23
0,5,1,37,75927.35
0,4,1,33,172930.28
0,6,1,69,36108.5
0,7,2,43,36202.74
0,6,1,42,131886.46
0,1,1,48,133992.36
0,2,2,30,96658.26
0,8,2,25,135112.09
1,4,1,48,163944.18
0,2,2,54,53843.71
0,7,2,52,122398.84
0,1,1,34,64804.04
0,8,2,38,19370.73
0,4,2,34,126192.54
1,7,1,40,135459.02
0,10,2,29,94815.04
1,2,1,37,188366.04
0,1,2,35,178512.52
0,0,2,42,97906.38
0,10,1,43,72861.94
0,4,2,42,195978.86
1,6,2,31,19448.93
0,5,1,40,32635.54
0,8,2,42,171733.22
0,1,2,38,46176.22
0,9,2,37,179634.69
1,6,1,53,191521.32
0,8,1,40,67998.45
1,1,1,42,44731.8
1,1,2,49,124532.9
0,5,1,23,160968.44
1,3,1,44,27341.63
0,6,1,35,53994.64
0,10,1,23,91633.53
0,2,2,23,189613.12
0,9,2,40,60706.33
0,8,2,21,154767.34
0,7,1,28,196853.11
0,8,1,41,195775.48
0,6,1,35,3086.89
0,7,2,34,70618
0,1,2,38,55034.02
1,8,2,43,168035.62
0,3,2,42,128449.33
0,6,1,33,199249.29
0,4,2,33,149474.69
0,7,2,37,126726.33
0,7,1,61,147554.26
0,7,1,36,149399.7
0,5,2,39,93536.38
0,6,2,39,58883.91
0,3,1,29,154271.41
0,7,1,36,122022.89
0,6,2,28,50299.14
0,4,2,38,187800.63
0,7,1,27,171344.09
0,5,1,32,40920.59
1,8,1,48,63940.68
0,1,2,42,29483.87
0,2,1,28,179056.23
0,8,2,49,129273.94
1,4,3,42,55558.51
0,8,1,36,23305.85
0,1,1,31,17128.64
0,9,2,31,74641.9
0,2,2,40,154486.01
0,4,2,64,3185.67
0,2,2,39,88463.63
0,8,1,35,65682.93
0,0,2,24,140586.08
1,9,1,49,117232.9
1,3,1,52,116137.01
0,3,2,29,105533.96
0,9,3,77,81514.06
0,6,1,21,164966.27
0,4,2,49,23631.55
0,4,2,40,105433.53
0,8,2,27,90591.15
0,10,1,18,127014.32
0,1,2,43,90905.26
1,5,1,38,8651.92
0,4,2,25,15467.98
0,2,1,38,79915.28
0,10,2,25,69361.95
0,3,2,44,86935.08
1,0,2,28,7597.83
0,5,1,32,116957.6
0,9,2,30,157884.83
1,5,1,46,77981.54
1,8,1,57,126369.55
1,1,1,54,191973.49
0,3,1,30,142940.39
0,7,1,35,48869.67
0,5,2,23,73131.73
0,7,1,33,120037.36
0,6,2,37,193995.37
0,0,2,31,179453.66
0,9,1,39,80963.92
0,8,2,32,15658.99
0,5,1,47,92708.1
0,2,2,53,26542.17
0,3,1,62,65010.74
0,4,1,34,106892.91
0,7,1,37,185210.63
0,3,1,41,4035.46
1,5,1,50,177805.44
0,7,2,45,68831.72
0,8,1,40,114732.62
0,4,2,41,22299.27
0,6,2,34,197283.2
1,9,1,31,179485.96
0,5,1,59,17699.48
1,1,1,56,118490.8
0,8,2,32,133292.94
0,9,1,47,58170.24
0,6,1,31,107137.3
1,6,3,54,145071.33
0,2,1,44,85495.24
0,9,2,31,101139.3
0,7,2,37,10511.13
0,0,2,32,137916.49
0,7,1,40,193383.13
1,4,1,40,189826.96
0,4,1,52,144113.42
0,1,2,42,143538.51
1,5,1,46,77677.14
0,8,2,46,183717.94
0,10,1,24,92180.62
0,7,2,37,28690.9
1,3,1,24,85891.02
0,2,2,41,42050.24
0,6,2,37,110142.34
0,1,1,26,179269.79
1,7,1,42,90558.24
0,10,2,33,162022.47
1,8,3,44,66926.83
0,8,2,40,108891.3
0,4,1,18,71811.9
0,1,1,42,92223.59
0,6,1,39,78065.9
0,3,2,32,59679.9
0,0,1,41,85000.32
0,5,1,52,159808.95
0,7,1,24,129001.3
1,0,1,20,113557.7
0,5,2,36,147758.51
0,4,1,37,28865.59
0,1,2,41,160607.06
1,8,1,35,100015.79
0,3,2,36,54478.52
0,8,1,31,141677.33
0,7,2,23,84077.6
0,8,1,34,106981.03
0,9,1,37,73551.44
0,7,2,34,115842.1
0,8,2,44,107013.59
0,8,2,30,24938.84
0,7,2,51,51113.14
0,8,2,31,33828.64
0,8,2,30,128875.86
1,9,4,50,194700.81
0,5,2,22,158974.45
0,1,1,42,198182.73
0,4,1,29,141404.07
0,4,1,35,4175.68
0,0,1,38,126876.47
0,5,2,40,41052.82
0,2,1,49,105760.01
0,2,2,30,27937.12
0,8,1,28,79355.87
0,5,2,30,102180.27
0,1,1,47,95719.73
0,9,1,44,57121.51
0,6,1,45,162478.11
0,9,2,43,194808.51
0,9,1,33,124045.65
1,3,1,35,17987.4
0,8,1,32,133653.38
0,1,2,57,25101.17
0,3,2,33,33330.89
0,7,2,39,2401.26
0,5,1,30,178361.04
0,6,2,42,162697.93
0,5,2,29,80607.33
0,2,2,37,23146.62
0,5,1,38,89893.6
0,4,2,36,3173.31
0,5,2,40,123218.81
0,0,2,33,74588.41
0,7,2,20,31288.77
0,4,2,44,58561.31
0,5,1,49,148804.36
0,7,2,32,51117.06
0,3,2,21,164537.17
0,8,1,30,61977.82
0,0,1,29,193362.99
0,9,1,39,47722.79
0,8,1,41,18510.41
0,7,2,23,65057.71
0,7,1,42,46374.64
0,4,2,25,42039.67
1,1,1,54,138192.98
0,6,1,40,22735.45
0,7,1,39,186910.74
0,2,1,30,75285.47
1,1,1,59,130260.11
0,9,1,34,15034.93
1,2,1,34,175709.4
1,9,2,42,101069.71
0,7,2,33,153012.13
0,7,1,29,86173.92
0,2,1,41,197548.63
0,10,2,23,37042.8
0,5,2,33,121085.72
1,7,1,52,194113.99
0,2,2,37,101273.23
1,1,1,39,118711.75
0,5,1,30,582.53
0,9,2,35,192381.21
1,5,1,38,136507.69
1,4,2,36,138871.12
0,1,1,34,60728.89
0,7,1,38,189175.71
0,1,2,40,102547.56
0,6,2,43,36706.56
0,3,2,34,44756.25
0,7,2,48,132870.15
0,1,2,28,16287.38
0,2,2,39,121945.42
1,4,1,36,131173.9
0,1,1,37,88669.89
0,4,2,27,160835.3
0,1,1,34,24761.36
0,7,2,28,138526.96
0,8,1,38,157442.75
0,5,2,38,105295.77
0,4,1,34,97782.92
0,5,1,41,68255.88
0,2,2,36,108790.95
0,8,2,33,143706.18
0,0,1,36,148993.47
1,6,2,35,95277.15
0,1,2,38,152956.33
0,8,1,36,94925.62
0,3,2,40,87308.18
1,2,2,37,83978.86
1,1,1,25,37543.93
0,8,1,43,104889.3
0,6,2,37,149705.25
0,3,2,74,16445.79
0,8,2,35,54689.16
0,7,1,41,194913.86
0,1,2,36,146371.72
0,1,2,38,156603.7
0,5,1,35,182566.76
0,9,1,37,60194.05
1,4,1,44,36579.53
1,4,3,51,5862.53
0,10,2,39,143030.09
0,3,2,59,62700.08
0,7,1,30,99017.34
0,8,1,24,187987.01
0,1,1,26,123454.62
0,5,1,33,10921.5
0,7,2,31,53817.23
0,7,2,38,81617.4
1,2,1,49,192298.84
0,5,2,41,143882.25
0,6,2,50,53130.41
0,0,2,65,190454.04
0,0,2,26,111906
0,7,1,33,113177.95
0,9,2,38,30529.88
0,2,2,31,18800.13
0,9,1,32,46127.7
0,3,1,29,75585.48
0,3,1,36,63085.94
0,5,2,32,74415.2
0,8,2,45,139889.15
0,9,1,23,7267.25
0,1,2,35,186826.22
0,4,1,31,162149.07
1,8,1,57,180150.49
0,4,1,37,83478.12
1,4,1,45,26163.74
0,9,2,25,44381.06
1,7,2,22,136365
0,9,2,31,99294.22
1,8,1,45,173464.43
0,5,2,37,127543.81
0,7,2,36,52526.65
0,0,1,22,32589.45
1,8,1,32,47161.25
0,5,2,46,45424.13
0,6,1,38,8018.49
0,6,2,31,195668
1,7,2,56,133167.11
1,0,2,39,123602.11
0,9,1,54,186238.85
0,5,1,34,158668.87
0,3,1,34,9249.36
0,8,2,35,116581.1
0,1,2,36,44688.08
0,2,2,48,148608.39
1,9,1,36,188670.9
0,7,1,30,107067.37
1,0,1,37,61759.33
0,8,1,35,192776.64
0,8,2,29,46735.19
0,5,2,33,169117.74
0,4,1,52,89081.41
0,10,1,38,105227.86
0,4,1,41,128246.81
1,4,1,36,94554.74
1,9,1,47,33823.5
1,2,1,29,97468.44
0,1,1,29,164137.36
0,4,2,61,191313.7
0,9,2,34,65257.57
0,8,1,28,178222.77
0,2,2,38,179445.28
1,9,1,44,65500.53
0,8,1,25,97877.92
0,7,1,45,113051.57
0,7,2,32,105969.05
0,9,1,70,122996.76
0,3,1,33,68087.15
0,8,2,36,21478.36
0,7,1,33,158437.73
0,6,2,33,76551.7
0,2,1,36,15887.68
0,10,2,50,33741.84
0,1,1,39,20652.69
0,5,1,35,112781.5
0,5,1,31,119996.95
1,9,4,39,6981.43
1,9,2,55,185211.28
0,7,2,35,78436.36
0,9,1,31,139048
0,9,2,36,136329.96
0,2,2,36,14721.8
0,2,2,30,3430.38
0,7,1,24,160450.21
0,6,2,35,1485.27
0,6,2,32,19720.08
0,7,1,39,41183.02
0,8,1,34,139410.08
0,7,2,60,163691.48
0,9,1,23,115147.33
0,4,2,33,74945.11
0,1,2,37,180363.56
0,8,1,31,196021.73
0,3,2,34,125979.36
0,7,1,49,111421.77
0,7,2,29,115818.51
0,3,2,38,179360.76
0,0,2,37,82351.06
1,5,1,45,192744.23
0,6,1,30,113408.47
0,8,1,33,124641.42
0,5,2,67,54871.02
0,10,1,33,98820.09
0,2,2,36,45570.84
0,1,1,69,182336.45
0,9,1,20,118825.56
0,4,2,29,103372.79
0,3,2,67,43486.73
0,6,2,48,40062.99
0,3,2,32,46175.7
0,0,1,42,120830.73
0,9,2,41,1485686
1,4,1,29,122134.56
0,6,2,30,62972.13
0,2,1,31,174815.54
0,7,1,25,192841.13
1,1,1,48,33310.72
1,3,2,40,72876.43
0,3,2,28,50911.41
1,7,1,56,142400.27
0,7,2,31,48778.46
1,5,1,35,156361.58
1,9,3,36,133807.77
1,2,1,36,179128.69
0,8,1,44,91810.71
0,3,2,24,173195.33
0,1,2,31,182270.88
0,8,2,36,177130.33
1,3,1,54,49954.79
0,3,1,40,141896.74
0,6,2,23,120661.71
1,4,1,26,149814.68
0,5,2,56,41782.7
0,7,1,74,46172.47
0,5,2,30,293900
0,3,2,39,6726.53
0,9,2,33,170764.08
0,3,2,30,45742.42
0,3,1,38,162304.59
0,7,1,37,80883.82
1,7,1,31,118508.09
0,3,1,44,69697.74
0,6,1,45,183575.01
0,6,1,39,161203.6
0,9,2,39,143752.77
1,5,1,22,121894.31
0,3,2,34,147055.87
0,1,2,52,172033.57
0,9,2,35,143774.06
0,2,2,43,139366.58
1,10,1,37,81776.84
1,8,1,53,190998.96
0,9,2,27,4470.52
0,10,2,21,135851.3
0,5,2,51,172372.63
1,3,3,58,135875.51
1,4,2,55,128124.7
1,6,1,54,167023.95
0,6,1,42,149807.01
0,8,1,33,54290.62
0,1,1,36,86013.96
0,5,2,24,79886.06
1,8,3,52,141959.11
0,8,2,34,66680.77
1,5,1,40,98640.15
1,9,1,33,142797.5
0,8,1,48,163581.67
0,5,2,25,163221.22
0,9,1,39,12440.44
0,5,2,36,145551.6
0,10,1,41,50908.48
0,4,2,26,30149.21
0,0,1,30,57769.2
0,4,2,41,156381.47
0,4,2,33,178123.86
0,5,2,35,51112.8
0,6,2,38,173783.38
1,1,3,35,174770.14
0,5,2,37,172063.09
0,8,2,33,155294.17
0,9,2,30,40320.3
0,1,1,69,134260.34
0,6,1,28,147090.9
0,4,2,40,132368.47
0,1,2,45,164741.5
1,9,1,47,63051.32
0,2,2,41,199761.29
1,4,1,54,55725.04
1,8,1,46,163145.5
0,0,1,28,57992.49
0,1,2,41,193093.77
0,2,2,36,57531.14
0,6,2,29,77242.19
1,8,3,60,153046.16
1,7,1,49,63405.2
0,5,2,44,106564.88
1,2,2,62,42763.12
0,1,2,34,168753.34
0,5,1,43,19483.35
0,3,1,43,158646.46
0,1,1,58,83172.19
0,3,2,27,76889.79
0,2,2,74,51554.58
0,0,1,41,105570.39
0,8,1,29,79495.01
1,3,2,32,52583.79
0,7,2,39,26848.25
1,10,1,43,10072.55
0,6,2,43,187296.78
1,5,1,46,104016.61
0,8,1,48,151310.16
0,9,2,32,62810.91
0,9,1,74,60830.38
0,4,2,35,116672.02
0,3,1,32,77304.49
0,2,1,40,52894.01
0,4,1,28,116471.43
0,4,1,37,4539.38
0,3,2,27,142367.72
0,3,1,30,110520.48
0,6,1,30,188258.49
0,3,1,18,197322.13
0,4,2,24,80241.14
0,1,1,41,172814.99
1,6,1,39,38410.74
0,9,2,45,17622.82
0,9,2,23,48021.71
1,7,1,59,88958.49
0,9,2,39,116343.09
0,4,2,33,166102.61
0,2,2,28,104353.26
0,3,1,51,115429.32
1,5,3,37,178106.34
0,8,2,41,132152.32
0,4,2,34,21521.38
0,8,2,44,27431.62
0,6,1,34,42143.61
1,7,1,24,106457.11
1,0,1,47,133831.37
0,6,1,64,164083.72
0,5,1,38,159207.34
0,1,1,39,84487.62
0,3,2,27,3674.71
0,5,2,34,12092.03
0,2,2,45,77475.73
0,9,2,31,41291.73
0,8,2,34,343.38
0,2,2,37,47432.43
0,5,2,35,127827.18
1,1,2,45,35633.15
1,8,1,49,182865.09
0,1,2,37,169386.81
0,4,1,26,149073.88
1,8,1,63,184107.26
0,5,2,41,22750.17
0,9,1,38,11950.29
1,6,1,38,152880.07
0,9,2,32,175252.78
0,3,2,47,174303.29
0,4,2,50,80701.72
0,6,2,38,198516.2
0,6,2,38,175756.36
0,3,1,29,82824.08
1,1,1,35,179866.01
0,6,2,44,159899.97
0,8,2,33,138504.28
0,9,1,37,127394.67
0,9,1,31,58961.49
1,2,1,31,103644.98
0,8,1,28,119647.7
1,4,1,42,28465.86
0,5,2,36,152979.14
0,4,2,36,190911.02
0,2,2,48,95794.98
1,1,1,44,189742.78
0,9,1,45,188574.08
1,6,1,40,183872.88
0,6,1,34,196555.32
1,2,2,63,112503.24
0,6,1,45,46864
1,3,1,55,65864.4
0,9,1,32,125167.92
0,7,2,39,177519.39
0,1,1,24,169653.32
1,5,1,36,118372.55
0,5,1,28,16481.12
0,0,2,32,138525.19
1,7,2,52,14608
0,9,2,41,81548.38
0,1,2,33,69608.48
0,9,2,39,68873.8
0,5,1,37,81102.81
1,3,3,38,81054
0,4,1,55,74149.77
0,1,2,70,99503.19
0,7,2,40,10109.47
0,9,2,38,58855.85
0,1,2,37,84402.46
1,2,1,43,49713.87
0,6,1,57,133537.53
0,4,2,40,124615.59
0,8,2,49,98090.69
0,6,2,33,42607.69
0,3,1,61,192434.11
0,5,3,42,60686.4
0,7,2,31,49463.44
1,1,1,55,81431.99
0,3,1,42,22909.56
0,5,2,74,65532.17
0,5,2,41,141053.85
1,10,1,48,3472.63
0,7,2,25,102083.78
0,4,2,28,1801.77
0,6,1,35,85185.44
0,8,1,33,119882.7
1,4,1,54,83715.66
0,7,2,44,23425.78
0,2,2,31,77326.78
1,7,2,27,156150.08
0,5,2,29,108577.97
1,4,1,54,133573.29
0,2,1,30,102057.86
0,9,1,32,47247.56
0,2,2,25,114566.47
1,7,4,32,184464.7
0,6,2,45,151401.33
0,9,2,40,70607.1
0,9,2,34,147074.67
0,8,2,37,105780.18
0,4,1,34,109496.45
0,6,1,45,137739.45
0,2,1,38,105140.92
1,6,2,43,113276.46
0,6,1,32,172531.23
0,1,1,44,64375.4
1,9,1,57,28434.44
0,4,1,18,46941.41
0,1,2,38,29333.01
0,3,2,45,193724.51
1,2,1,51,34967.75
0,8,1,41,55663.85
1,7,2,18,55753.12
0,6,1,35,176962.31
0,9,2,38,181507.44
0,1,2,34,61995.57
0,4,2,33,98349.13
0,5,1,49,59748.19
0,2,1,33,159840.51
0,7,2,26,6656.64
1,4,1,57,37141.62
0,10,1,38,37094.75
1,7,1,57,159475.08
1,9,1,55,51548.14
1,8,1,36,58719.63
